text,label,source
Ponzi schemer Scott Rothstein gave hundreds of thousands of campaign cash to control Crists appointments of key state judges.,partially_true,LIAR_LOCAL
Barack Obama and Hillary Clinton have changed their positions (on the Iraq war withdrawal) to follow Chris Dodd.,partially_true,LIAR_LOCAL
Onthe Iran nuclear deal,partially_true,LIAR_LOCAL
Says Williamson County Attorney Jana Duty has never prosecuted a single adult felony case.,real,LIAR_LOCAL
I said no to these big bank bailouts.,real,LIAR_LOCAL
"Charlie Crist was the only prominent Republican in the country to campaign with Barack Obama before the stimulus passed, on behalf of the stimulus.",partially_true,LIAR_LOCAL
China is or soon will be the largest English-speaking nation in the world.,partially_true,LIAR_LOCAL
"Unlike the gridlock in Washington, more than 80 percent of the bills we passed during this General Assembly had bipartisan support.",real,LIAR_LOCAL
On hearings about automatic citizenship provision in U.S. Constitution.,partially_true,LIAR_LOCAL
On supporting the Supreme Court abortion decision Roe v. Wade,real,LIAR_LOCAL
"Says that In 2009, I saved ratepayers around $500 million by persuading the Council to pursue a less expensive compliance mechanism if the City is required to treat Bull Run drinking water.",real,LIAR_LOCAL
Says the Obama administration spent taxpayer dollars on electric cars in Finland (and) windmills in China.,fake,LIAR_LOCAL
2008 was the deadliest year of the war (in Afghanistan) for American forces.,real,LIAR_LOCAL
Money towards the Ebola vaccine is basically cut in half to what it was. More cuts are coming under the congressional sequester.,real,LIAR_LOCAL
"The CDC is spending money on things like jazzercise, urban gardening and massage therapy that could be redirected to Ebola.",fake,LIAR_LOCAL
On his half pay pledge.,partially_true,LIAR_LOCAL
"The state of Georgia has lost 200,000 total jobs and 50,000 construction jobs since May 2007.",real,LIAR_LOCAL
"The United States ranks second worst in income inequality across developed countries, after taxes and transfers.",real,LIAR_LOCAL
"Bill McCollumhas ""recovered $200 million in Medicaid fraud.""",real,LIAR_LOCAL
The unemployment rate is declining faster in Tampa than almost anywhere else.,real,LIAR_LOCAL
"Says kids who start in the ninth grade in the city of Newark this past September, 23 percent of them will graduate in four years.",fake,LIAR_LOCAL
"Says cuts by Gov. Rick Perrys administration left 12,000 teachers without a job.",partially_true,LIAR_LOCAL
"Says if Congress doesnt avoid the sequester, tens of thousands of parents will have to scramble to find child care for their kids.",partially_true,LIAR_LOCAL
The most recent survey of climate scientists said about 57 percent dont agree with the idea that 95 percent of the change in the climate is caused by CO2.,fake,LIAR_LOCAL
"14,000 Americans . . . lose their health insurance every single day.",real,LIAR_LOCAL
"Seventy bills [Kendrick Meek] authored, not one of them has passed.",partially_true,LIAR_LOCAL
Says she is a registered nurse.,fake,LIAR_LOCAL
"A single parent with a couple kids can easily get $35,000 a year in public assistance in Wisconsin.",fake,LIAR_LOCAL
"Every American now is $51,000 in debt. Thats money I owe, thats money my children owe before they even go to kindergarten, thats their check to the federal government right now.",real,LIAR_LOCAL
Rob Portman won the fewest votes of all Ohio U. S. Senate victors since 2000.,real,LIAR_LOCAL
"Obama ""has voted in the United States Senate to increase taxes on people who make as low as $42,000 a year.""",fake,LIAR_LOCAL
"It was Hillary Clinton who left Americans in harms way in Benghazi and after four Americans fell said, What difference at this point does it make?",fake,LIAR_LOCAL
Ben Unger supported a 15 percent property tax increase on Oregon seniors.,partially_true,LIAR_LOCAL
A vast majority of the production in the United States comes from small independent oil and gas companies.,partially_true,LIAR_LOCAL
There are more poor people today as a percentage of our population than the 1970s.,real,LIAR_LOCAL
"A national study of 2,500 charter schools shows that maybe 20 percent do better than the community public schools, 40 percent or so do worse and the rest are not having any significant difference.",real,LIAR_LOCAL
Rick Santorum reformed welfare.,partially_true,LIAR_LOCAL
Says he never told anyone he hated the U.S. Senate.,real,LIAR_LOCAL
Louisianas film incentives program is so big they actually shot an upcoming film initially titled Dont Mess With Texas in New Orleans!,partially_true,LIAR_LOCAL
Says U.S. Senate candidate Adam Hasner cited his efforts to weaken pro-life and school choice legislation as unequivocal proof that hes a moderate.,partially_true,LIAR_LOCAL
We saw the president of the United States engage American troops in a fourth conflict in a foreign land. This is historic.,fake,LIAR_LOCAL
"Only 536 Georgians are signed up for Obamacare while 400,000 in the state lost their health insurance.",partially_true,LIAR_LOCAL
The last time there was a sustained surge of confidence in governments competence was under Ronald Reagan.,fake,LIAR_LOCAL
Says Texas colleges and universities may opt to allow guns on campuses.,real,LIAR_LOCAL
"In the stimulus, ""$15 million dollars went to 'build a bigger, better airport' for the town of Ouzinkie, Alaska, population 165.""",real,LIAR_LOCAL
About 78 to 81 House Democrats are members of the Communist Party. ... Its called the Congressional Progressive Caucus.,fake,LIAR_LOCAL
"Nearly 70 percent of all federal spending will go towards Social Security, Medicare, and Medicaid in fiscal year 2014.",fake,LIAR_LOCAL
The new health care law will force seniors into Barack Obamas government-run health care program.,fake,LIAR_LOCAL
I am the only candidate who ran in either the Democratic or the Republican primary who said from the very beginning (that) I will not raise taxes on the middle class.,fake,LIAR_LOCAL
"Dan Gecker voted to double vehicle registration fees, costing (Chesterfield) county residents over $6 million annually.",fake,LIAR_LOCAL
"Our county now has the fastest growing airport in America, attracting nearly 1,000 new private sector jobs.",partially_true,LIAR_LOCAL
"Obama ""voted against critical resources: no to individual body armor, no to helicopters, no to ammunition, no to aircraft.""",fake,LIAR_LOCAL
Says he tore down hundreds of abandoned homes that served as havens for crime and reduce(d) the value of our neighborhoods.,real,LIAR_LOCAL
I have tremendous support from women.,fake,LIAR_LOCAL
"McCain sought the political support of minister John Hagee, ""who believes Hurricane Katrina was God's punishment for gay rights and called the Catholic Church 'the Antichrist' and a 'false cult.'""",real,LIAR_LOCAL
"Georgia spends in the top 10 nationally on education, yet, most of our education metrics hover in the bottom five.",partially_true,LIAR_LOCAL
If you sell your house after 2012 you will pay a 3.8 percent sales tax on it.,fake,LIAR_LOCAL
"Says New Jerseys $1 billion horse racing industry employs 13,000 individuals and ensures the preservation of 176,000 acres of horse farmland.",partially_true,LIAR_LOCAL
The State of Wisconsin thinks you should have to wash your hands at least 28 times to make one peanut butter-and-jelly sandwich.,partially_true,LIAR_LOCAL
"In the 2014 elections, the American people overwhelmingly said we dont want Obamacare and we dont want amnesty.",fake,LIAR_LOCAL
"A Koch brothers group is going to college campuses, giving away free booze to try to bribe young folks out of getting health insurance.",partially_true,LIAR_LOCAL
Scott Walker gave Wisconsin job creation money to his cronies: corporate friends who contributed to his campaigns and got $570 million in job-development incentives,fake,LIAR_LOCAL
We have more people working in clean and green energy than in oil and gas in this country.,real,LIAR_LOCAL
Says Gov. Pat McCrory tried to cut education funding to its lowest budget share in over 30 years.,partially_true,LIAR_LOCAL
Says Donald Trump has written 10 checks to Hillary Clinton and four of those checks were not to her Senate campaign. It was to her presidential campaign.,partially_true,LIAR_LOCAL
Says there is an upcoming vote to preserve benefits of Texas homestead exemption for seniors and the disabled.,fake,LIAR_LOCAL
Nevada will be energy independent within the immediate future.,fake,LIAR_LOCAL
"Because of the new health care law, 17 million kids can no longer be denied for a pre-existing condition.",fake,LIAR_LOCAL
Says a Barack Obama black imposter joke got a standing ovation at San Angelo rodeo.,fake,LIAR_LOCAL
We had no domestic attacks under Bush.,fake,LIAR_LOCAL
"More than 7,000 Americans lost their lives to climate change-fueled events last year.",fake,LIAR_LOCAL
"By the time(Mitt Romney)left office, Massachusetts was 47th in the nation in job creation.",partially_true,LIAR_LOCAL
"Says Bruce Starr voted to throw 6,000 Oregonians off unemployment.",partially_true,LIAR_LOCAL
Says Tammy Baldwin had the opportunity to vote to honor the victims of 9/11 and she voted against it.,fake,LIAR_LOCAL
David Beckhams soccer stadium would get a special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.,real,LIAR_LOCAL
"Says President BarackObama has issued upwards of 1,000 executive orders, more than any modern president.",fake,LIAR_LOCAL
"Deer baiting, planned for Block Island by DEM, is illegal in Rhode Island.",real,LIAR_LOCAL
Says Donald Trump doesnt believe in equal pay.,partially_true,LIAR_LOCAL
"The Congressional Budget Office -- supposedly non-partisan -- estimates that in just a few years the average cost to every family of four (from cap and trade) will be $6,800 per year.",fake,LIAR_LOCAL
"The federal health care plan ""costs Texas taxpayers $2.4 billion per year.""",fake,LIAR_LOCAL
"New Jersey alone, my home state, is facing a ten-and-a-half billion dollar shortfall in its 2012 fiscal budget. This means more cuts in state and local spending for education, which means our kids are hurt.",fake,LIAR_LOCAL
Says one in four women and one in seven men have been victims of domestic violence in their lifetime.,real,LIAR_LOCAL
"You are three times more likely to be able to get a mortgage if youre a white applicant than if youre black or Hispanic, even if you have the same credentials.",fake,LIAR_LOCAL
